Probe	"Mix A (0% Jurkat, 0% tumor)"	"Mix B (0% Jurkat, 0% tumor)"	"Mix C (0% Jurkat, 0% tumor)"	"Mix D (0% Jurkat, 0% tumor)"	"Mix E (0% Jurkat, 0% tumor)"	"Mix A (0.5% Jurkat, 0% tumor)"	"Mix B (0.5% Jurkat, 0% tumor)"	"Mix C (0.5% Jurkat, 0% tumor)"	"Mix D (0.5% Jurkat, 0% tumor)"	"Mix E (0.5% Jurkat, 0% tumor)"	"Mix A (0.75% Jurkat, 0% tumor)"	"Mix B (0.75% Jurkat, 0% tumor)"	"Mix C (0.75% Jurkat, 0% tumor)"	"Mix D (0.75% Jurkat, 0% tumor)"	"Mix E (0.75% Jurkat, 0% tumor)"	"Mix A (1% Jurkat, 0% tumor)"	"Mix B (1% Jurkat, 0% tumor)"	"Mix C (1% Jurkat, 0% tumor)"	"Mix D (1% Jurkat, 0% tumor)"	"Mix E (1% Jurkat, 0% tumor)"	"Mix A (2.5% Jurkat, 0% tumor)"	"Mix B (2.5% Jurkat, 0% tumor)"	"Mix C (2.5% Jurkat, 0% tumor)"	"Mix D (2.5% Jurkat, 0% tumor)"	"Mix E (2.5% Jurkat, 0% tumor)"	"Mix A (5% Jurkat, 0% tumor)"	"Mix B (5% Jurkat, 0% tumor)"	"Mix C (5% Jurkat, 0% tumor)"	"Mix D (5% Jurkat, 0% tumor)"	"Mix E (5% Jurkat, 0% tumor)"	"Mix A (7.5% Jurkat, 0% tumor)"	"Mix B (7.5% Jurkat, 0% tumor)"	"Mix C (7.5% Jurkat, 0% tumor)"	"Mix D (7.5% Jurkat, 0% tumor)"	"Mix E (7.5% Jurkat, 0% tumor)"	"Mix A (10% Jurkat, 0% tumor)"	"Mix B (10% Jurkat, 0% tumor)"	"Mix C (10% Jurkat, 0% tumor)"	"Mix D (10% Jurkat, 0% tumor)"	"Mix E (10% Jurkat, 0% tumor)"	"Mix A (0% Jurkat, 30% tumor)"	"Mix B (0% Jurkat, 30% tumor)"	"Mix C (0% Jurkat, 30% tumor)"	"Mix D (0% Jurkat, 30% tumor)"	"Mix E (0% Jurkat, 30% tumor)"	"Mix A (0.5% Jurkat, 30% tumor)"	"Mix B (0.5% Jurkat, 30% tumor)"	"Mix C (0.5% Jurkat, 30% tumor)"	"Mix D (0.5% Jurkat, 30% tumor)"	"Mix E (0.5% Jurkat, 30% tumor)"	"Mix A (0.75% Jurkat, 30% tumor)"	"Mix B (0.75% Jurkat, 30% tumor)"	"Mix C (0.75% Jurkat, 30% tumor)"	"Mix D (0.75% Jurkat, 30% tumor)"	"Mix E (0.75% Jurkat, 30% tumor)"	"Mix A (1% Jurkat, 30% tumor)"	"Mix B (1% Jurkat, 30% tumor)"	"Mix C (1% Jurkat, 30% tumor)"	"Mix D (1% Jurkat, 30% tumor)"	"Mix E (1% Jurkat, 30% tumor)"	"Mix A (2.5% Jurkat, 30% tumor)"	"Mix B (2.5% Jurkat, 30% tumor)"	"Mix C (2.5% Jurkat, 30% tumor)"	"Mix D (2.5% Jurkat, 30% tumor)"	"Mix E (2.5% Jurkat, 30% tumor)"	"Mix A (5% Jurkat, 30% tumor)"	"Mix B (5% Jurkat, 30% tumor)"	"Mix C (5% Jurkat, 30% tumor)"	"Mix D (5% Jurkat, 30% tumor)"	"Mix E (5% Jurkat, 30% tumor)"	"Mix A (7.5% Jurkat, 30% tumor)"	"Mix B (7.5% Jurkat, 30% tumor)"	"Mix C (7.5% Jurkat, 30% tumor)"	"Mix D (7.5% Jurkat, 30% tumor)"	"Mix E (7.5% Jurkat, 30% tumor)"	"Mix A (10% Jurkat, 30% tumor)"	"Mix B (10% Jurkat, 30% tumor)"	"Mix C (10% Jurkat, 30% tumor)"	"Mix D (10% Jurkat, 30% tumor)"	"Mix E (10% Jurkat, 30% tumor)"	"Mix A (0% Jurkat, 60% tumor)"	"Mix B (0% Jurkat, 60% tumor)"	"Mix C (0% Jurkat, 60% tumor)"	"Mix D (0% Jurkat, 60% tumor)"	"Mix E (0% Jurkat, 60% tumor)"	"Mix A (0.5% Jurkat, 60% tumor)"	"Mix B (0.5% Jurkat, 60% tumor)"	"Mix C (0.5% Jurkat, 60% tumor)"	"Mix D (0.5% Jurkat, 60% tumor)"	"Mix E (0.5% Jurkat, 60% tumor)"	"Mix A (0.75% Jurkat, 60% tumor)"	"Mix B (0.75% Jurkat, 60% tumor)"	"Mix C (0.75% Jurkat, 60% tumor)"	"Mix D (0.75% Jurkat, 60% tumor)"	"Mix E (0.75% Jurkat, 60% tumor)"	"Mix A (1% Jurkat, 60% tumor)"	"Mix B (1% Jurkat, 60% tumor)"	"Mix C (1% Jurkat, 60% tumor)"	"Mix D (1% Jurkat, 60% tumor)"	"Mix E (1% Jurkat, 60% tumor)"	"Mix A (2.5% Jurkat, 60% tumor)"	"Mix B (2.5% Jurkat, 60% tumor)"	"Mix C (2.5% Jurkat, 60% tumor)"	"Mix D (2.5% Jurkat, 60% tumor)"	"Mix E (2.5% Jurkat, 60% tumor)"	"Mix A (5% Jurkat, 60% tumor)"	"Mix B (5% Jurkat, 60% tumor)"	"Mix C (5% Jurkat, 60% tumor)"	"Mix D (5% Jurkat, 60% tumor)"	"Mix E (5% Jurkat, 60% tumor)"	"Mix A (7.5% Jurkat, 60% tumor)"	"Mix B (7.5% Jurkat, 60% tumor)"	"Mix C (7.5% Jurkat, 60% tumor)"	"Mix D (7.5% Jurkat, 60% tumor)"	"Mix E (7.5% Jurkat, 60% tumor)"	"Mix A (10% Jurkat, 60% tumor)"	"Mix B (10% Jurkat, 60% tumor)"	"Mix C (10% Jurkat, 60% tumor)"	"Mix D (10% Jurkat, 60% tumor)"	"Mix E (10% Jurkat, 60% tumor)"	"Mix A (0% Jurkat, 90% tumor)"	"Mix B (0% Jurkat, 90% tumor)"	"Mix C (0% Jurkat, 90% tumor)"	"Mix D (0% Jurkat, 90% tumor)"	"Mix E (0% Jurkat, 90% tumor)"	"Mix A (0.5% Jurkat, 90% tumor)"	"Mix B (0.5% Jurkat, 90% tumor)"	"Mix C (0.5% Jurkat, 90% tumor)"	"Mix D (0.5% Jurkat, 90% tumor)"	"Mix E (0.5% Jurkat, 90% tumor)"	"Mix A (0.75% Jurkat, 90% tumor)"	"Mix B (0.75% Jurkat, 90% tumor)"	"Mix C (0.75% Jurkat, 90% tumor)"	"Mix D (0.75% Jurkat, 90% tumor)"	"Mix E (0.75% Jurkat, 90% tumor)"	"Mix A (1% Jurkat, 90% tumor)"	"Mix B (1% Jurkat, 90% tumor)"	"Mix C (1% Jurkat, 90% tumor)"	"Mix D (1% Jurkat, 90% tumor)"	"Mix E (1% Jurkat, 90% tumor)"	"Mix A (2.5% Jurkat, 90% tumor)"	"Mix B (2.5% Jurkat, 90% tumor)"	"Mix C (2.5% Jurkat, 90% tumor)"	"Mix D (2.5% Jurkat, 90% tumor)"	"Mix E (2.5% Jurkat, 90% tumor)"	"Mix A (5% Jurkat, 90% tumor)"	"Mix B (5% Jurkat, 90% tumor)"	"Mix C (5% Jurkat, 90% tumor)"	"Mix D (5% Jurkat, 90% tumor)"	"Mix E (5% Jurkat, 90% tumor)"	"Mix A (7.5% Jurkat, 90% tumor)"	"Mix B (7.5% Jurkat, 90% tumor)"	"Mix C (7.5% Jurkat, 90% tumor)"	"Mix D (7.5% Jurkat, 90% tumor)"	"Mix E (7.5% Jurkat, 90% tumor)"	"Mix A (10% Jurkat, 90% tumor)"	"Mix B (10% Jurkat, 90% tumor)"	"Mix C (10% Jurkat, 90% tumor)"	"Mix D (10% Jurkat, 90% tumor)"	"Mix E (10% Jurkat, 90% tumor)"
1554733_at	958.0373304	285.5033854	319.5348178	534.9841302	485.4639622	953.4503668	284.2790916	318.1403668	532.5124326	483.2398655	951.156885	283.6669447	317.4431413	531.2765838	482.1278171	948.8634032	283.0547977	316.7459158	530.040735	481.0157687	935.1025125	279.3819162	312.5625628	522.6256423	474.3434785	912.1676947	273.260447	305.5903077	510.2671545	463.2229949	889.2328768	267.1389777	298.6180527	497.9086666	452.1025113	866.298059	261.0175085	291.6457977	485.5501788	440.9820276	671.5962838	200.8225224	224.644525	375.4590437	340.7949261	668.3854093	199.9655167	223.6684093	373.7288554	339.2380584	666.7799721	199.5370138	223.1803515	372.8637612	338.4596245	665.1745348	199.108511	222.6922936	371.9986671	337.6811907	655.5419113	196.5374939	219.7639465	366.8081022	333.0105875	639.4875388	192.2524654	214.883368	358.1571607	325.226249	623.4331663	187.967437	210.0027895	349.5062192	317.4419104	607.3787938	183.6824085	205.1222109	340.8552777	309.6575719	385.1552373	116.1416593	129.7542322	215.9339572	196.12589	383.3204518	115.6519417	129.1964518	214.9452782	195.2362513	382.4030591	115.407083	128.9175616	214.4509386	194.791432	381.4856664	115.1622242	128.6386714	213.9565991	194.3466126	375.9813101	113.6930716	126.9653302	210.990562	191.6776965	366.807383	111.2444839	124.1764282	206.0471669	187.2295031	357.6334559	108.7958962	121.3875262	201.1037718	182.7813096	348.4595287	106.3473085	118.5986242	196.1603766	178.3331162	98.71419071	31.46079622	34.86393946	56.40887069	51.45685389	98.25549436	31.33836683	34.72449436	56.16170093	51.23444422	98.02614618	31.27715214	34.65477181	56.03811605	51.12323938	97.796798	31.21593745	34.58504925	55.91453118	51.01203455	96.42070893	30.84864929	34.16671395	55.17302191	50.34480553	94.12722714	30.23650237	33.46948845	53.93717312	49.23275716	91.83374536	29.62435545	32.77226295	52.70132434	48.1207088	89.54026357	29.01220853	32.07503744	51.46547555	47.00866044
1554892_a_at	1340.326656	1765.292222	4515.027226	2262.544262	5240.478417	1333.818142	1756.65888	4492.645209	2251.42466	5214.469144	1330.563885	1752.342209	4481.4542	2245.864859	5201.464507	1327.309627	1748.025538	4470.263192	2240.305058	5188.459871	1307.784085	1722.125512	4403.117141	2206.946252	5110.432052	1275.241514	1678.958803	4291.207056	2151.348241	4980.385687	1242.698944	1635.792093	4179.296971	2095.75023	4850.339322	1210.156373	1592.625383	4067.386886	2040.152219	4720.292958	946.4319307	1243.907827	3168.72233	1591.984255	3676.538163	941.8759708	1237.864488	3153.054918	1584.200534	3658.331672	939.5979908	1234.842818	3145.221212	1580.308673	3649.228427	937.3200109	1231.821149	3137.387506	1576.416812	3640.125181	923.6521312	1213.69113	3090.38527	1553.065648	3585.505708	900.8723317	1183.474433	3012.048211	1514.14704	3494.473253	878.0925322	1153.257737	2933.711151	1475.228432	3403.440797	855.3127327	1123.04104	2855.374092	1436.309825	3312.408342	552.5372056	722.5234322	1822.417434	921.4242482	2112.59791	549.9337999	719.0700954	1813.464627	916.9764074	2102.194201	548.6320971	717.3434271	1808.988223	914.7524869	2096.992346	547.3303943	715.6167587	1804.51182	912.5285665	2091.790492	539.5201773	705.2567483	1777.6534	899.1850439	2060.579364	526.503149	687.9900643	1732.889366	876.9458395	2008.560818	513.4861207	670.7233804	1688.125332	854.7066352	1956.542272	500.4690925	653.4566964	1643.361298	832.4674308	1904.523726	158.6424805	201.1390372	476.1125375	250.8642412	548.6576566	157.9916291	200.275703	473.8743358	249.752281	546.0567293	157.6662034	199.8440359	472.755235	249.1963009	544.7562657	157.3407777	199.4123688	471.6361341	248.6403207	543.455802	155.3882234	196.8223662	464.921529	245.3044401	535.6530201	152.1339664	192.5056952	453.7305205	239.744639	522.6483837	148.8797093	188.1890242	442.539512	234.1848379	509.6437472	145.6254522	183.8723532	431.3485035	228.6250368	496.6391107
1554899_s_at	914.7088588	1208.056126	3071.510552	1543.114189	3561.89813	910.2624596	1202.14299	3056.280145	1535.525763	3544.215785	908.03926	1199.186423	3048.664941	1531.73155	3535.374612	905.8160605	1196.229855	3041.049737	1527.937337	3526.533439	892.4768629	1178.490448	2995.358514	1505.172059	3473.486403	870.2448671	1148.924771	2919.206476	1467.22993	3385.074675	848.0128712	1119.359093	2843.054438	1429.287801	3296.662948	825.7808753	1089.793416	2766.902399	1391.345672	3208.25122	662.5826058	867.9256929	2172.343791	1102.466337	2515.615096	659.4701264	863.786498	2161.682506	1097.154439	2503.237454	657.9138867	861.7169006	2156.351863	1094.49849	2497.048633	656.357647	859.6473032	2151.021221	1091.842541	2490.859812	647.0202087	847.2297186	2119.037365	1075.906846	2453.726887	631.4578116	826.5337443	2065.730938	1049.347356	2391.838677	615.8954145	805.83777	2012.424511	1022.787866	2329.950468	600.3330174	785.1417957	1959.118084	996.2283752	2268.062259	410.4563529	527.7952598	1273.17703	661.8184848	1469.332062	408.6777932	525.4300055	1267.084867	658.7831145	1462.259123	407.7885134	524.2473784	1264.038786	657.2654293	1458.722654	406.8992335	523.0647513	1260.992704	655.7477441	1455.186185	401.5635545	515.9689887	1242.716215	646.6416332	1433.96737	392.6707562	504.1427177	1212.2554	631.4647815	1398.602679	383.7779578	492.3164467	1181.794584	616.2879299	1363.237988	374.8851595	480.4901757	1151.333769	601.1110782	1327.873297	158.3300999	187.6648266	374.0102693	221.1706329	423.0490271	157.88546	187.0735131	372.4872285	220.4117903	421.2807925	157.66314	186.7778563	371.7257081	220.032369	420.3966753	157.4408201	186.4821995	370.9641877	219.6529477	419.512558	156.1069003	184.7082589	366.3950654	217.37642	414.2078543	153.8837007	181.7516911	358.7798616	213.5822071	405.3666816	151.6605012	178.7951234	351.1646578	209.7879942	396.5255088	149.4373016	175.8385556	343.549454	205.9937813	387.684336
1555613_a_at	36.34543903	70.30751676	59.70125167	55.60873258	48.65916992	55.91878531	89.71105265	79.15781889	75.08576239	68.17094755	65.70545845	99.4128206	88.8861025	84.8242773	77.92683636	75.49213159	109.1145885	98.61438611	94.5627922	87.68272518	134.2121704	167.3251962	156.9840878	152.9938816	146.2180581	232.0789018	264.3428757	254.2669238	250.3790307	243.7769462	329.9456332	361.3605551	351.5497599	347.7641798	341.3358343	427.8123647	458.3782346	448.832596	445.1493288	438.8947225	28.58427708	52.35773149	44.93334593	42.06858256	37.20388871	42.28561948	65.94020662	58.55294298	55.70250343	50.86213304	49.13629068	72.73144418	65.36274151	62.51946387	57.69125521	55.98696187	79.52268174	72.17254003	69.3364243	64.52037738	97.09098906	120.2701071	113.0313312	110.2381869	105.4951104	165.597701	188.1824827	181.1293165	178.4077913	173.7863321	234.104413	256.0948584	249.2273017	246.5773956	242.0775538	302.611125	324.007234	317.325287	314.747	310.3687755	20.82311513	34.40794622	30.16544019	28.52843255	25.74860749	28.65245364	42.16936058	37.94806707	36.31924447	33.55331854	32.5671229	46.05006776	41.83938052	40.21465044	37.45567406	36.48179215	49.93077494	45.73069396	44.1100564	41.35802959	59.96980769	73.21501801	69.07857462	67.48249217	64.77216274	99.11650025	112.0220898	107.9917091	106.4365518	103.795718	138.2631928	150.8291616	146.9048435	145.3906114	142.8192732	177.4098854	189.6362334	185.8179779	184.3446711	181.8428285	13.06195318	16.45816095	15.39753444	14.98828253	14.29332627	15.01928781	18.39851454	17.34319116	16.93598551	16.24450403	15.99795512	19.36869134	18.31601953	17.90983701	17.22009291	16.97662243	20.33886813	19.28884789	18.8836885	18.19568179	22.84862632	26.1599289	25.12581805	24.72679744	24.04921508	32.63529946	35.86169684	34.85410166	34.46531235	33.80510389	42.4219726	45.56346479	44.58238527	44.20382725	43.56099271	52.20864574	55.26523274	54.31066888	53.94234216	53.31688152
1555756_a_at	75.58300415	198.2498333	104.0463772	131.9506195	47.41688327	75.22252211	197.2760171	103.5435783	131.3082994	47.19723183	75.04228108	196.789109	103.2921788	130.9871394	47.08740611	74.86204006	196.3022009	103.0407794	130.6659793	46.97758039	73.78059392	193.3807523	101.5323826	128.7390189	46.31862606	71.97818369	188.5116714	99.01838807	125.5274183	45.22036885	70.17577345	183.6425904	96.50439351	122.3158177	44.12211164	68.37336322	178.7735095	93.99039895	119.1042171	43.02385443	67.84248982	153.7092702	87.76685094	107.2998206	48.1262052	67.59015238	153.0275989	87.4148917	106.8501965	47.97244919	67.46398367	152.6867632	87.23891208	106.6253845	47.89557119	67.33781495	152.3459276	87.06293246	106.4005724	47.81869318	66.58080265	150.3009135	86.00705475	105.0517002	47.35742515	65.31911549	146.8925569	84.24725856	102.8035797	46.5886451	64.05742832	143.4842002	82.48746236	100.5554593	45.81986506	62.79574116	140.0758435	80.72766617	98.30733886	45.05108501	60.10197548	109.1687071	71.48732469	82.64902163	48.83552713	59.95778266	108.7791807	71.28620513	82.39209358	48.74766655	59.88568625	108.5844174	71.18564534	82.26362956	48.70373626	59.81358984	108.3896542	71.08508556	82.13516554	48.65980597	59.38101138	107.2210748	70.48172687	81.36438139	48.39622424	58.66004729	105.2734424	69.47612904	80.07974114	47.95692136	57.9390832	103.32581	68.47053122	78.79510089	47.51761847	57.2181191	101.3781776	67.4649334	77.51046064	47.07831559	52.36146114	64.62814406	55.20779844	57.99822268	49.54484905	52.32541294	64.53076244	55.15751855	57.93399067	49.52288391	52.30738883	64.48207163	55.13237861	57.90187466	49.51190134	52.28936473	64.43338082	55.10723866	57.86975865	49.50091876	52.18122012	64.14123596	54.95639899	57.67706262	49.43502333	52.00097909	63.65432786	54.70499953	57.35590256	49.32519761	51.82073807	63.16741977	54.45360008	57.03474249	49.21537189	51.64049705	62.68051167	54.20220062	56.71358243	49.10554617
1555800_at	22.22261419	62.49673749	26.32163577	39.48954497	6.157168138	22.1416052	62.21435789	26.22013168	39.32220134	6.156486387	22.10110071	62.0731681	26.16937963	39.23852952	6.156145511	22.06059622	61.9319783	26.11862759	39.1548577	6.155804635	21.81756928	61.0848395	25.81411532	38.6528268	6.15375938	21.41252437	59.67294151	25.30659487	37.81610862	6.150350621	21.00747946	58.26104352	24.79907442	36.97939044	6.146941863	20.60243455	56.84914552	24.29155397	36.14267226	6.143533104	390.6930243	418.8849107	393.5623394	402.7798759	379.4472121	390.6363181	418.6872449	393.4912866	402.6627353	379.4467349	390.6079649	418.5884121	393.4557602	402.6041651	379.4464963	390.5796118	418.4895792	393.4202337	402.5455948	379.4462577	390.4094929	417.8965821	393.2070751	402.1941732	379.444826	390.1259615	416.9082535	392.8518108	401.6084704	379.4424398	389.84243	415.9199249	392.4965465	401.0227677	379.4400537	389.5588986	414.9315963	392.1412822	400.437065	379.4376676	759.1634345	775.2730838	760.8030431	766.0702068	752.7372561	759.1310309	775.160132	760.7624415	766.0032694	752.7369834	759.1148291	775.1036561	760.7421407	765.9698006	752.736847	759.0986273	775.0471801	760.7218399	765.9363319	752.7367107	759.0014165	774.7083246	760.6000349	765.7355195	752.7358926	758.8393986	774.1435654	760.3970268	765.4008323	752.7345291	758.6773806	773.5788062	760.1940186	765.066145	752.7331656	758.5153626	773.014047	759.9910104	764.7314577	752.7318021	1127.633845	1131.661257	1128.043747	1129.360538	1126.0273	1127.625744	1131.633019	1128.033596	1129.343803	1126.027232	1127.621693	1131.6189	1128.028521	1129.335436	1126.027198	1127.617643	1131.604781	1128.023446	1129.327069	1126.027164	1127.59334	1131.520067	1127.992995	1129.276866	1126.026959	1127.552836	1131.378877	1127.942243	1129.193194	1126.026618	1127.512331	1131.237688	1127.891491	1129.109522	1126.026277	1127.471827	1131.096498	1127.840739	1129.02585	1126.025937
1555935_s_at	20.69159471	22.00518732	24.54885058	22.13472523	25.00678827	27.35564896	28.66267361	31.19361855	28.79156383	31.64926655	30.68767608	31.99141675	34.51600253	32.11998312	34.97050569	34.0197032	35.32015989	37.83838652	35.44840242	38.29174483	54.01186594	55.29261874	57.77269042	55.4189182	58.21917967	87.33213717	88.58005016	90.99653025	88.70311117	91.43157106	120.6524084	121.8674816	124.2203701	121.9873041	124.6439625	153.9726796	155.154913	157.4442099	155.2714971	157.8563538	43.19620789	44.11572272	45.89628701	44.20639926	46.21684339	47.86104587	48.77596312	50.54762458	48.86618628	50.86657818	50.19346485	51.10608332	52.87329337	51.19607978	53.19144558	52.52588384	53.43620352	55.19896216	53.52597329	55.51631298	66.52039776	67.41692472	69.15297489	67.50533434	69.46551736	89.84458762	90.71812671	92.40966278	90.80426942	92.71419134	113.1687775	114.0193287	115.6663507	114.1032045	115.9628653	136.4929673	137.3205307	138.9230385	137.4021396	139.2115393	65.70082108	66.22625813	67.24372343	66.27807329	67.4268985	68.36644278	68.88925264	69.90163062	68.94080873	70.08388982	69.69925363	70.22074989	71.23058421	70.27217644	71.41238547	71.03206448	71.55224715	72.5595378	71.60354416	72.74088113	79.02892957	79.54123069	80.53325936	79.59175048	80.71185506	92.35703806	92.85620326	93.8227953	92.90542766	93.99681162	105.6851466	106.1711758	107.1123312	106.2191049	107.2817682	119.0132551	119.4861484	120.4018672	119.532782	120.5667247	88.20543426	88.33679353	88.59115985	88.34974732	88.63695362	88.87183969	89.00254215	89.25563665	89.01543118	89.30120145	89.2050424	89.33541647	89.58787505	89.34827311	89.63332536	89.53824511	89.66829078	89.92011344	89.68111504	89.96544928	91.53746139	91.66553667	91.91354383	91.67816661	91.95819276	94.86948851	94.99427981	95.23592782	95.00658591	95.2794319	98.20151563	98.32302295	98.5583118	98.33500521	98.60067104	101.5335428	101.6517661	101.8806958	101.6634245	101.9219102
1556037_s_at	8.110543662	11.01371888	17.64315235	11.53814356	18.95715465	30.636785	33.52544434	40.12173065	34.0472469	41.42916293	41.89990567	44.78130708	51.36101979	45.30179857	52.66516708	53.16302634	56.03716981	62.60030894	56.55635024	63.90117122	120.7417503	123.5723462	130.0360438	124.0836603	131.3171961	233.372957	236.1309735	242.4289353	236.6291769	243.6772375	346.0041637	348.6896008	354.8218268	349.1746936	356.0372789	458.6353704	461.2482281	467.2147182	461.7202103	468.3973203	7.026117935	9.058340591	13.69894402	9.425437867	14.61874563	22.79448687	24.81654841	29.43394882	25.1818102	30.34915143	30.67867134	32.69565232	37.30145123	33.05999637	38.21435432	38.56285581	40.57475624	45.16895363	40.93818254	46.07955722	85.86796262	87.8493797	92.37396805	88.20729955	93.27077462	164.7098073	166.6404188	171.0489921	166.9891612	171.9228036	243.551652	245.4314579	249.7240161	245.7710229	250.5748326	322.3934967	324.222497	328.3990401	324.5528846	329.2268616	5.941692209	7.102962297	9.754735685	7.312732169	10.2803366	14.95218874	16.10765248	18.746167	16.3163735	19.26913992	19.45743701	20.60999757	23.24188266	20.81819417	23.76354157	23.96268528	25.11234267	27.73759832	25.32001484	28.25794323	50.99417488	52.12641322	54.71189227	52.33093884	55.22435317	96.04665756	97.14986414	99.66904886	97.34914552	100.1683697	141.0991402	142.1733151	144.6262054	142.3673522	145.1123863	186.1516229	187.196766	189.583362	187.3855589	190.0564029	4.857266482	5.147584004	5.810527351	5.200026472	5.941927581	7.109890616	7.39875655	8.05838518	7.450936806	8.189128409	8.236202682	8.524342823	9.182314095	8.576391973	9.312728823	9.362514749	9.649929096	10.30624301	9.70184714	10.43632924	16.12038715	16.40344673	17.0498165	16.45457814	17.17793172	27.38350782	27.65930947	28.28910564	27.70912981	28.41393586	38.64662849	38.9151722	39.52839479	38.96368148	39.64994	49.90974916	50.17103493	50.76768394	50.21823315	50.88594415
1556095_at	3090.926202	908.4699616	999.8791349	1713.569537	1532.639076	3075.685138	904.1411785	995.0933059	1705.215256	1525.189447	3068.064606	901.9767869	992.7003914	1701.038115	1521.464633	3060.444074	899.8123954	990.307477	1696.860975	1517.739818	3014.720881	886.826046	975.94999	1671.798132	1495.390932	2938.515559	865.1821305	952.0208451	1630.026727	1458.142789	2862.310237	843.5382149	928.0917002	1588.255322	1420.894645	2786.104916	821.8942994	904.1625553	1546.483917	1383.646502	2164.709283	636.989915	700.9763363	1200.559617	1073.908295	2154.040538	633.9597668	697.626256	1194.711621	1068.693555	2148.706166	632.4446927	695.9512159	1191.787622	1066.086185	2143.371793	630.9296186	694.2761757	1188.863624	1063.478815	2111.365558	621.8391741	684.2259349	1171.319634	1047.834594	2058.021833	606.6884332	667.4755334	1142.079651	1021.760894	2004.678108	591.5376923	650.725132	1112.839667	995.6871937	1951.334383	576.3869514	633.9747306	1083.599684	969.6134933	1238.492365	365.5098683	402.0735376	687.5496983	615.177514	1232.395939	363.7783551	400.1592061	684.2079859	612.1976625	1229.347726	362.9125985	399.2020403	682.5371297	610.7077368	1226.299513	362.0468418	398.2448745	680.8662735	609.217811	1208.010236	356.8523021	392.5018797	670.8411363	600.2782566	1177.528107	348.1947359	382.9302217	654.1325744	585.3789992	1147.045979	339.5371697	373.3585638	637.4240124	570.4797419	1116.56385	330.8796034	363.7869058	620.7154504	555.5804845	312.2754457	94.02982168	103.170739	174.5397792	156.4467331	310.7513393	93.59694337	102.6921561	173.7043511	155.7017702	309.9892861	93.38050422	102.4528647	173.286637	155.3292888	309.2272329	93.16406506	102.2135732	172.868923	154.9568074	304.6549136	91.86543013	100.7778245	170.3626387	152.7219188	297.0343814	89.70103857	98.38491004	166.1854982	148.9971044	289.4138493	87.53664702	95.99199555	162.0083577	145.2722901	281.7933171	85.37225546	93.59908106	157.8312172	141.5474757
1556096_s_at	4147.986683	1237.506231	1397.851123	2320.255994	2119.847394	4127.642658	1231.714608	1391.257776	2309.050622	2109.644066	4117.470646	1228.818797	1387.961103	2303.447937	2104.542402	4107.298633	1225.922986	1384.66443	2297.845251	2099.440738	4046.26656	1208.548119	1364.884389	2264.229138	2068.830753	3944.546437	1179.590007	1331.917655	2208.202282	2017.814112	3842.826314	1150.631896	1298.950921	2152.175426	1966.797471	3741.106191	1121.673784	1265.984187	2096.14857	1915.780831	2905.165588	867.8292712	980.0706959	1625.754105	1485.468085	2890.92477	863.7751355	975.4553531	1617.910345	1478.325756	2883.804362	861.7480677	973.1476817	1613.988465	1474.754591	2876.683953	859.7209999	970.8400103	1610.066586	1471.183426	2833.961501	847.5585929	956.993982	1586.535306	1449.756437	2762.757415	827.2879147	933.9172682	1547.316507	1414.044788	2691.553329	807.0172365	910.8405543	1508.097708	1378.33314	2620.349243	786.7465583	887.7638405	1468.878909	1342.621491	1662.344492	498.1523116	562.2902685	931.2522167	851.0887769	1654.206883	495.8356626	559.6529298	926.7700683	847.0074456	1650.138078	494.6773382	558.3342605	924.528994	844.96678	1646.069273	493.5190137	557.0155911	922.2879198	842.9261143	1621.656443	486.5690669	549.1035749	908.8414744	830.6821205	1580.968394	474.9858222	535.9168813	886.4307321	810.2754642	1540.280345	463.4025775	522.7301877	864.0199898	789.8688079	1499.592295	451.8193328	509.5434941	841.6092474	769.4621515	419.5233972	128.475352	144.5098412	236.7503283	216.7094683	417.4889947	127.8961898	143.8505066	235.6297912	215.6891355	416.4717935	127.6066086	143.5208392	235.0695226	215.1789691	415.4545923	127.3170275	143.1911719	234.5092541	214.6688027	409.3513849	125.5795408	141.2131678	231.1476427	211.6078042	399.1793726	122.6837297	137.9164944	225.5449571	206.5061402	389.0073603	119.7879185	134.619821	219.9422715	201.4044761	378.835348	116.8921073	131.3231476	214.339586	196.302812
